Name,Code,Changes,lat,lon,terminal lat,terminal lon,linear distance
Bearley,BER,2.0,52.2444115945748,-1.75025547969474,51.47503531074714,-3.1719622835054033,1.6165364524556796
Bearsden,BRN,2.0,55.9171345827093,-4.3320211452141,51.47503531074714,-3.1719622835054033,4.591076399342061
Bearsted,BSD,2.0,51.2758187894535,0.577580355704965,51.47503531074714,-3.1719622835054033,3.7548311847023146
Beasdale,BSL,2.0,56.8995610683265,-5.76380325043513,51.47503531074714,-3.1719622835054033,6.011914777547762
Beaulieu Road,BEU,1.0,50.8550493435382,-1.50474962699015,51.47503531074714,-3.1719622835054033,1.7787581740024847
Beauly,BEL,2.0,57.4782879378611,-4.46986686037102,51.47503531074714,-3.1719622835054033,6.1419539558351754
Bebington,BEB,1.0,53.3576570664328,-3.00363517233964,51.47503531074714,-3.1719622835054033,1.8901319243201982
Beccles,BCC,2.0,52.4585181871493,1.5694932615698,51.47503531074714,-3.1719622835054033,4.842379503312464
Beckenham Hill,BEC,2.0,51.4245808668055,-0.0159511139458484,51.47503531074714,-3.1719622835054033,3.156414445743481
Beckenham Junction,BKJ,2.0,51.4111718661491,-0.0260225635677561,51.47503531074714,-3.1719622835054033,3.146587875943923
Bedford,BDM,2.0,52.1361864656103,-0.479442379912954,51.47503531074714,-3.1719622835054033,2.77250505514749
Bedford St Johns,BSJ,2.0,52.1294772366621,-0.467501028060375,51.47503531074714,-3.1719622835054033,2.7825177297905186
Bedhampton,BDH,1.0,50.8539566355958,-0.99582843515536,51.47503531074714,-3.1719622835054033,2.2630283353644756
Bedminster,BMT,0.0,51.4400904239394,-2.59414932604792,51.47503531074714,-3.1719622835054033,0.5788686888403698
Bedworth,BEH,2.0,52.4792974206142,-1.46739223305473,51.47503531074714,-3.1719622835054033,1.9784088157426052
Bedwyn,BDW,1.0,51.3796409426581,-1.59878627020561,51.47503531074714,-3.1719622835054033,1.576065624993115
Beeston,BEE,0.0,52.9207551214346,-1.20765801407939,51.47503531074714,-3.1719622835054033,2.4389745865628574
Bekesbourne,BKS,2.0,51.2613539349877,1.13670763163281,51.47503531074714,-3.1719622835054033,4.313965248812695
Belle Vue,BLV,1.0,53.4623764935822,-2.18050724055323,51.47503531074714,-3.1719622835054033,2.220925050330954
Bellgrove,BLG,2.0,55.8567093051092,-4.22437490020632,51.47503531074714,-3.1719622835054033,4.506288862097063
Bellingham,BGM,2.0,51.4329113825773,-0.0193308081217253,51.47503531074714,-3.1719622835054033,3.1529128825427963
Bellshill,BLH,2.0,55.8170682424416,-4.02449996284266,51.47503531074714,-3.1719622835054033,4.424937341320096
Belmont,BLM,2.0,51.3438134158344,-0.198855124360003,51.47503531074714,-3.1719622835054033,2.9760015734985963
Belper,BLP,1.0,53.0237591485711,-1.48251049959613,51.47503531074714,-3.1719622835054033,2.2918972175903556
Beltring,BEG,2.0,51.2047063375307,0.403495486821792,51.47503531074714,-3.1719622835054033,3.5856625637604793
Belvedere,BVD,2.0,51.4921162437256,0.152286098901381,51.47503531074714,-3.1719622835054033,3.3242922654612572
Bempton,BEM,2.0,54.1276580609781,-0.18045684367924,51.47503531074714,-3.1719622835054033,3.9981886213074533
Ben Rhydding,BEY,2.0,53.9257153348267,-1.79743026313235,51.47503531074714,-3.1719622835054033,2.8098346669249814
Benfleet,BEF,2.0,51.5439424321207,0.561713345502072,51.47503531074714,-3.1719622835054033,3.7343114350600644
Bentham,BEN,2.0,54.1155197017626,-2.51067651046258,51.47503531074714,-3.1719622835054033,2.72203172149502
Bentley (Hants),BTY,2.0,51.1812327932647,-0.868126900052275,51.47503531074714,-3.1719622835054033,2.322493787576114
Bentley (South Yorks),BYK,2.0,53.543936635355,-1.15094859528964,51.47503531074714,-3.1719622835054033,2.8922048715330764
Bere Alston,BAS,2.0,50.4855988011236,-4.20035543651004,51.47503531074714,-3.1719622835054033,1.427086922273071
Bere Ferrers,BFE,2.0,50.4512820780774,-4.18143518031599,51.47503531074714,-3.1719622835054033,1.437743444011101
Berkhamsted,BKM,2.0,51.7631330812332,-0.562012981628892,51.47503531074714,-3.1719622835054033,2.6258019125068683
Berkswell,BKW,1.0,52.3958819317755,-1.64284047482006,51.47503531074714,-3.1719622835054033,1.7849851554723037
Bermuda Park,BEP,2.0,52.5014343619449,-1.47217775464212,51.47503531074714,-3.1719622835054033,1.9856390550305572
Berney Arms,BYA,-999.0,52.5897827472666,1.63037533346209,51.47503531074714,-3.1719622835054033,4.93002113936317
Berry Brow,BBW,2.0,53.6210419716152,-1.79343228301033,51.47503531074714,-3.1719622835054033,2.5506253254359077
Berrylands,BRS,2.0,51.3990439366779,-0.280713667843256,51.47503531074714,-3.1719622835054033,2.8922470929194852
Berwick (Sussex),BRK,2.0,50.8403762860459,0.166017608785235,51.47503531074714,-3.1719622835054033,3.3977789567556256
Berwick-upon-Tweed,BWK,1.0,55.7743389009866,-2.01097357377303,51.47503531074714,-3.1719622835054033,4.453302835556095
Bescar Lane,BES,2.0,53.623855333027,-2.9146110021991,51.47503531074714,-3.1719622835054033,2.164175863958572
Bescot Stadium,BSC,1.0,52.5630947071172,-1.9911057185482,51.47503531074714,-3.1719622835054033,1.6057071579312687
Betchworth,BTO,1.0,51.2481879331766,-0.266973015200458,51.47503531074714,-3.1719622835054033,2.913832936473457
Bethnal Green,BET,2.0,51.5239156627757,-0.0595680464428894,51.47503531074714,-3.1719622835054033,3.112778047936342
Betws-y-Coed,BYC,1.0,53.0920709395504,-3.80086212197837,51.47503531074714,-3.1719622835054033,1.735027155882724
Beverley,BEV,2.0,53.8422725915824,-0.422980126740875,51.47503531074714,-3.1719622835054033,3.627770009521839
Bexhill,BEX,2.0,50.84103990242,0.477016592346932,51.47503531074714,-3.1719622835054033,3.703646448325821
Bexley,BXY,2.0,51.4402175270263,0.147902494716889,51.47503531074714,-3.1719622835054033,3.3200473526358296
Bexleyheath,BXH,2.0,51.4634982236074,0.133734871030645,51.47503531074714,-3.1719622835054033,3.3057172870479103
Bicester North,BCS,2.0,51.9034829537461,-1.15038352192815,51.47503531074714,-3.1719622835054033,2.0664820521968217
