Name,Code,Changes,Time,Fare,Company,Fare Type,Route Code
Blaenau Ffestiniog,BFF,1.0,273.0,29.8,TRANSPORT FOR WALES RAIL,ANYTIME DAY S,1000.0
Blair Atholl,BLA,1.0,472.0,151.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Blairhill,BAI,2.0,623.0,132.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Blake Street,BKT,0.0,32.0,39.8,WEST MIDLANDS TRAINS,ANYTIME S,287.0
Blakedown,BKD,0.0,44.0,40.4,WEST MIDLANDS TRAINS,ANYTIME S,287.0
Blantyre,BLT,1.0,286.0,132.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Blaydon,BLO,1.0,286.0,80.8,TRANSPENNINE EXPRESS,ANYTIME DAY S,0.0
Bleasby,BSB,1.0,123.0,55.8,EAST MIDLANDS TRAINS,ANYTIME S,0.0
Bletchley,BLY,0.0,89.0,114.5,VIRGIN WEST COAST,ANYTIME S,0.0
Bloxwich,BLX,0.0,40.0,41.3,WEST MIDLANDS TRAINS,ANYTIME S,287.0
Bloxwich North,BWN,0.0,42.0,41.3,WEST MIDLANDS TRAINS,ANYTIME S,287.0
Blundellsands & Crosby,BLN,2.0,188.0,3.9,MERSEYRAIL,ANYTIME DAY S,0.0
Blythe Bridge,BYB,1.0,100.0,27.7,WEST MIDLANDS TRAINS,ANYTIME S,0.0
Bodmin Parkway,BOD,0.0,261.0,87.9,CROSSCOUNTRY,ANYTIME S,817.0
Bodorgan,BOR,1.0,222.0,30.7,TRANSPORT FOR WALES RAIL,ANYTIME DAY S,39.0
Bognor Regis,BOG,2.0,264.0,220.5,VIRGIN WEST COAST,ANYTIME S,0.0
Bogston,BGS,1.0,314.0,79.9,VIRGIN WEST COAST,ANYTIME S,317.0
Bolton,BON,1.0,126.0,11.7,TRANSPENNINE EXPRESS,ANYTIME DAY S,312.0
Bolton-Upon-Dearne,BTD,1.0,156.0,29.6,TRANSPENNINE EXPRESS,ANYTIME DAY S,325.0
Bookham,BKA,1.0,461.0,194.5,VIRGIN WEST COAST,ANYTIME S,0.0
Bootle (Cumbria),BOC,1.0,274.0,32.3,NORTHERN,ANYTIME DAY S,317.0
Bootle New Strand,BNW,2.0,167.0,3.45,MERSEYRAIL,ANYTIME DAY S,0.0
Bootle Oriel Road,BOT,2.0,161.0,3.45,MERSEYRAIL,ANYTIME DAY S,1000.0
Bordesley,BBS,0.0,4.0,39.8,WEST MIDLANDS TRAINS,ANYTIME S,287.0
Borough Green & Wrotham,BRG,2.0,180.0,198.0,VIRGIN WEST COAST,ANYTIME S,0.0
Borth,BRH,0.0,167.0,53.9,TRANSPORT FOR WALES RAIL,ANYTIME DAY S,1000.0
Bosham,BOH,2.0,248.0,220.5,CROSSCOUNTRY,ANYTIME S,0.0
Boston,BSN,1.0,187.0,69.0,EAST MIDLANDS TRAINS,ANYTIME S,0.0
Botley,BOE,1.0,469.0,131.1,VIRGIN WEST COAST,ANYTIME S,200.0
Bottesford,BTF,1.0,119.0,69.0,EAST MIDLANDS TRAINS,ANYTIME S,0.0
Bourne End,BNE,2.0,440.0,98.8,CROSSCOUNTRY,ANYTIME S,267.0
Bournemouth,BMH,0.0,199.0,146.05,VIRGIN WEST COAST,ANYTIME S,200.0
Bournville,BRV,0.0,13.0,39.8,WEST MIDLANDS TRAINS,ANYTIME S,287.0
Bow Brickhill,BWB,1.0,121.0,114.5,VIRGIN WEST COAST,ANYTIME S,0.0
Bowes Park,BOP,2.0,144.0,167.0,VIRGIN WEST COAST,ANYTIME S,0.0
Bowling,BWG,2.0,332.0,77.9,VIRGIN WEST COAST,ANYTIME S,317.0
Box Hill & Westhumble,BXW,2.0,200.0,110.55,CROSSCOUNTRY,ANYTIME S,267.0
Bracknell,BCE,1.0,131.0,101.05,CROSSCOUNTRY,ANYTIME S,267.0
Bradford Forster Square,BDQ,1.0,179.0,41.7,TRANSPENNINE EXPRESS,ANYTIME DAY S,0.0
Bradford Interchange,BDI,1.0,190.0,41.7,TRANSPENNINE EXPRESS,ANYTIME DAY S,0.0
Bradford-on-Avon,BOA,1.0,121.0,98.8,CROSSCOUNTRY,ANYTIME S,700.0
Brading,BDN,3.0,260.0,221.0,VIRGIN WEST COAST,ANYTIME S,200.0
Braintree,BTR,2.0,206.0,188.5,VIRGIN WEST COAST,ANYTIME S,0.0
Braintree Freeport,BTP,2.0,202.0,188.5,VIRGIN WEST COAST,ANYTIME S,0.0
Bramhall,BML,1.0,89.0,19.1,TRANSPENNINE EXPRESS,ANYTIME DAY S,0.0
Bramley (Hants),BMY,1.0,130.0,101.05,CROSSCOUNTRY,ANYTIME S,267.0
Bramley (W Yorks),BLE,1.0,165.0,35.8,TRANSPENNINE EXPRESS,ANYTIME DAY S,0.0
Brampton (Cumbria),BMP,1.0,222.0,49.0,VIRGIN WEST COAST,ANYTIME S,307.0
Brampton (Suffolk),BRP,2.0,365.0,112.3,EAST MIDLANDS TRAINS,ANYTIME S,700.0
Branchton,BCN,1.0,297.0,80.4,VIRGIN WEST COAST,ANYTIME S,317.0
Brandon,BND,1.0,197.0,97.1,EAST MIDLANDS TRAINS,ANYTIME S,700.0
Branksome,BSM,1.0,231.0,146.05,VIRGIN WEST COAST,ANYTIME S,200.0
Braystones (Cumbria),BYS,2.0,272.0,66.5,NORTHERN,ANYTIME DAY S,0.0
Bredbury,BDY,1.0,138.0,20.4,TRANSPENNINE EXPRESS,ANYTIME DAY S,0.0
Breich,BRC,1.0,299.0,127.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Brentford,BFD,2.0,469.0,167.5,VIRGIN WEST COAST,ANYTIME S,0.0
Brentwood,BRE,2.0,193.0,196.5,VIRGIN WEST COAST,ANYTIME S,200.0
Bricket Wood,BWO,1.0,112.0,64.0,VIRGIN WEST COAST,ANYTIME S,200.0
Bridge of Allan,BEA,1.0,304.0,133.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Bridge of Orchy,BRO,2.0,418.0,99.5,VIRGIN WEST COAST,ANYTIME S,317.0
Bridgend,BGN,1.0,141.0,84.0,TRANSPORT FOR WALES RAIL,ANYTIME DAY S,1000.0
Bridgeton,BDG,1.0,270.0,76.3,VIRGIN WEST COAST,ANYTIME S,317.0
Bridgwater,BWT,1.0,182.0,114.6,CROSSCOUNTRY,ANYTIME S,0.0
Bridlington,BDT,1.0,231.0,76.5,TRANSPENNINE EXPRESS,ANYTIME DAY S,0.0
Brierfield,BRF,1.0,226.0,21.7,NORTHERN,ANYTIME DAY S,0.0
Brigg,BGG,nan,nan,37.3,EAST MIDLANDS TRAINS,ANYTIME S,0.0
Brighouse,BGH,1.0,218.0,31.7,TRANSPENNINE EXPRESS,ANYTIME DAY S,0.0
Brighton (East Sussex),BTN,2.0,194.0,213.5,VIRGIN WEST COAST,ANYTIME S,0.0
Brimsdown,BMD,2.0,159.0,167.5,VIRGIN WEST COAST,ANYTIME S,0.0
Brinnington,BNT,1.0,136.0,20.4,TRANSPENNINE EXPRESS,ANYTIME DAY S,0.0
Bristol Parkway,BPW,0.0,71.0,88.55,CROSSCOUNTRY,ANYTIME S,0.0
Bristol Temple Meads,BRI,0.0,81.0,88.55,CROSSCOUNTRY,ANYTIME S,0.0
Brithdir,BHD,1.0,188.0,82.7,TRANSPORT FOR WALES RAIL,ANYTIME DAY S,1000.0
Briton Ferry,BNF,1.0,224.0,84.0,TRANSPORT FOR WALES RAIL,ANYTIME DAY S,1000.0
Brixton,BRX,2.0,144.0,191.0,VIRGIN WEST COAST,ANYTIME S,0.0
Broad Green,BGE,1.0,141.0,2.5,NORTHERN,ANYTIME DAY S,83.0
Broadbottom,BDB,1.0,126.0,20.0,TRANSPENNINE EXPRESS,ANYTIME DAY S,0.0
Broadstairs,BSR,2.0,236.0,221.5,VIRGIN WEST COAST,ANYTIME S,0.0
Brockenhurst,BCU,0.0,168.0,137.2,CROSSCOUNTRY,ANYTIME S,700.0
Brockholes,BHS,1.0,207.0,31.7,TRANSPENNINE EXPRESS,ANYTIME DAY S,0.0
Brockley,BCY,2.0,162.0,191.0,VIRGIN WEST COAST,ANYTIME S,0.0
Bromborough,BOM,1.0,101.0,4.05,MERSEYRAIL,ANYTIME DAY S,0.0
Bromborough Rake,BMR,1.0,103.0,4.05,MERSEYRAIL,ANYTIME DAY S,1000.0
Bromley Cross (Lancs),BMC,2.0,144.0,11.7,TRANSPENNINE EXPRESS,ANYTIME DAY S,312.0
Bromley North,BMN,3.0,210.0,191.0,VIRGIN WEST COAST,ANYTIME S,0.0
Bromley South,BMS,2.0,192.0,191.0,VIRGIN WEST COAST,ANYTIME S,0.0
Bromsgrove,BMV,0.0,31.0,53.3,WEST MIDLANDS TRAINS,ANYTIME S,0.0
Brondesbury,BSY,2.0,419.0,162.5,VIRGIN WEST COAST,ANYTIME S,0.0
Brondesbury Park,BSP,2.0,127.0,162.5,VIRGIN WEST COAST,ANYTIME S,0.0
Brookmans Park,BPK,2.0,142.0,167.5,VIRGIN WEST COAST,ANYTIME S,0.0
Brookwood,BKO,1.0,179.0,175.5,VIRGIN WEST COAST,ANYTIME S,200.0
Broome,BME,1.0,131.0,35.9,TRANSPORT FOR WALES RAIL,ANYTIME DAY S,1000.0
Broomfleet,BMF,1.0,232.0,56.9,TRANSPENNINE EXPRESS,ANYTIME DAY S,0.0
Brora,BRA,2.0,649.0,205.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Brough,BUH,1.0,169.0,56.9,TRANSPENNINE EXPRESS,ANYTIME DAY S,0.0
Broughty Ferry,BYF,1.0,344.0,146.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Broxbourne,BXB,2.0,159.0,170.0,VIRGIN WEST COAST,ANYTIME S,0.0
Bruce Grove,BCV,2.0,136.0,167.0,VIRGIN WEST COAST,ANYTIME S,0.0
Brundall,BDA,2.0,575.0,107.1,VIRGIN WEST COAST,ANYTIME S,200.0
Brundall Gardens,BGA,2.0,238.0,107.1,VIRGIN WEST COAST,ANYTIME S,200.0
Brunstane,BSU,1.0,288.0,127.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Brunswick,BRW,1.0,121.0,2.05,MERSEYRAIL,ANYTIME DAY S,0.0
Bruton,BRU,1.0,199.0,113.45,CROSSCOUNTRY,ANYTIME S,700.0
Bryn,BYN,1.0,118.0,6.8,NORTHERN,ANYTIME DAY S,303.0
Buckenham (Norfolk),BUC,nan,nan,112.3,VIRGIN WEST COAST,ANYTIME S,200.0
Buckley,BCK,1.0,202.0,7.6,TRANSPORT FOR WALES RAIL,ANYTIME DAY S,1000.0
Bucknell,BUK,1.0,140.0,35.9,TRANSPORT FOR WALES RAIL,ANYTIME DAY S,1000.0
Buckshaw Parkway,BSV,1.0,392.0,13.8,NORTHERN,ANYTIME DAY S,0.0
Bugle,BGL,2.0,374.0,97.5,CROSSCOUNTRY,ANYTIME S,817.0
Builth Road,BHR,1.0,183.0,44.2,TRANSPORT FOR WALES RAIL,ANYTIME DAY S,1000.0
Bulwell,BLW,1.0,105.0,55.8,EAST MIDLANDS TRAINS,ANYTIME S,0.0
Bures,BUE,3.0,209.0,88.2,VIRGIN WEST COAST,ANYTIME S,200.0
Burgess Hill,BUG,2.0,223.0,209.0,VIRGIN WEST COAST,ANYTIME S,0.0
Burley Park,BUY,1.0,165.0,35.8,TRANSPENNINE EXPRESS,ANYTIME DAY S,0.0
Burley-in-Wharfedale,BUW,1.0,191.0,41.7,TRANSPENNINE EXPRESS,ANYTIME DAY S,0.0
Burnage,BNA,1.0,142.0,15.0,TRANSPENNINE EXPRESS,ANYTIME DAY S,0.0
Burneside (Cumbria),BUD,1.0,161.0,34.9,NORTHERN,ANYTIME DAY S,0.0
Burnham (Bucks),BNM,1.0,136.0,98.8,CROSSCOUNTRY,ANYTIME S,267.0
Burnham-on-Crouch,BUU,2.0,197.0,205.5,VIRGIN WEST COAST,ANYTIME S,0.0
Burnley Barracks,BUB,1.0,218.0,21.7,NORTHERN,ANYTIME DAY S,0.0
Burnley Central,BNC,2.0,208.0,21.7,NORTHERN,ANYTIME DAY S,0.0
Burnley Manchester Road,BYM,1.0,182.0,21.7,NORTHERN,ANYTIME DAY S,0.0
Burnside (Strathclyde),BUI,1.0,284.0,77.9,VIRGIN WEST COAST,ANYTIME S,317.0
Burntisland,BTS,1.0,295.0,133.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Burscough Bridge,BCB,2.0,147.0,9.8,NORTHERN,ANYTIME DAY S,0.0
Burscough Junction,BCJ,2.0,178.0,6.9,NORTHERN,ANYTIME DAY S,198.0
Bursledon,BUO,1.0,185.0,128.8,CROSSCOUNTRY,ANYTIME S,700.0
Burton Joyce,BUJ,1.0,111.0,55.8,EAST MIDLANDS TRAINS,ANYTIME S,0.0
Burton-on-Trent,BUT,0.0,34.0,53.6,CROSSCOUNTRY,ANYTIME S,0.0
Bury St Edmunds,BSE,1.0,189.0,88.2,VIRGIN WEST COAST,ANYTIME S,200.0
Busby,BUS,1.0,298.0,77.9,VIRGIN WEST COAST,ANYTIME S,317.0
Bush Hill Park,BHK,2.0,141.0,167.5,VIRGIN WEST COAST,ANYTIME S,0.0
Bushey,BSH,1.0,77.0,62.0,VIRGIN WEST COAST,ANYTIME S,200.0
Butlers Lane,BUL,0.0,29.0,39.8,WEST MIDLANDS TRAINS,ANYTIME S,287.0
Buxted,BXD,2.0,233.0,198.0,VIRGIN WEST COAST,ANYTIME S,0.0
Buxton,BUX,1.0,143.0,26.0,TRANSPENNINE EXPRESS,ANYTIME DAY S,0.0
Byfleet & New Haw,BFN,1.0,219.0,110.55,VIRGIN WEST COAST,ANYTIME S,200.0
Bynea,BYE,1.0,302.0,88.2,TRANSPORT FOR WALES RAIL,ANYTIME DAY S,1000.0
Cadoxton,CAD,1.0,150.0,79.1,TRANSPORT FOR WALES RAIL,ANYTIME DAY S,1000.0
Caergwrle,CGW,1.0,135.0,10.5,TRANSPORT FOR WALES RAIL,ANYTIME DAY S,1000.0
Caerphilly,CPH,1.0,160.0,82.7,TRANSPORT FOR WALES RAIL,ANYTIME DAY S,1000.0
Caersws,CWS,0.0,116.0,34.9,TRANSPORT FOR WALES RAIL,ANYTIME DAY S,1000.0
Caldercruix,CAC,1.0,317.0,132.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Caldicot,CDT,0.0,93.0,69.4,TRANSPORT FOR WALES RAIL,ANYTIME DAY S,1000.0
Caledonian Rd & Barnsbury,CIR,2.0,130.0,162.5,VIRGIN WEST COAST,ANYTIME S,0.0
Calstock,CSK,1.0,256.0,90.4,CROSSCOUNTRY,ANYTIME S,817.0
Cam & Dursley,CDU,1.0,91.0,71.45,CROSSCOUNTRY,ANYTIME S,0.0
Camberley,CAM,2.0,180.0,115.4,VIRGIN WEST COAST,ANYTIME S,200.0
Camborne,CBN,0.0,313.0,94.4,CROSSCOUNTRY,ANYTIME S,817.0
Cambridge,CBG,0.0,163.0,192.0,CROSSCOUNTRY,ANYTIME S,0.0
Cambridge Heath,CBH,2.0,461.0,167.0,VIRGIN WEST COAST,ANYTIME S,0.0
Cambuslang,CBL,1.0,274.0,76.3,VIRGIN WEST COAST,ANYTIME S,317.0
Camden Road,CMD,2.0,133.0,162.5,VIRGIN WEST COAST,ANYTIME S,0.0
Camelon,CMO,1.0,284.0,127.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Canada Water,ZCW,2.0,163.0,191.0,VIRGIN WEST COAST,ANYTIME S,0.0
Canley,CNL,0.0,28.0,44.4,WEST MIDLANDS TRAINS,ANYTIME S,287.0
Cannock,CAO,0.0,48.0,41.3,WEST MIDLANDS TRAINS,ANYTIME S,287.0
Canonbury,CNN,2.0,133.0,167.0,VIRGIN WEST COAST,ANYTIME S,0.0
Canterbury East,CBE,2.0,221.0,220.5,VIRGIN WEST COAST,ANYTIME S,0.0
Canterbury West,CBW,2.0,181.0,220.5,VIRGIN WEST COAST,ANYTIME S,0.0
Cantley,CNY,2.0,582.0,112.3,VIRGIN WEST COAST,ANYTIME S,200.0
Capenhurst,CPU,1.0,91.0,7.5,TRANSPORT FOR WALES RAIL,ANYTIME DAY S,0.0
Carbis Bay,CBB,2.0,380.0,94.4,CROSSCOUNTRY,ANYTIME S,817.0
Cardenden,CDD,1.0,320.0,133.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Cardiff Bay,CDB,2.0,155.0,78.3,TRANSPORT FOR WALES RAIL,ANYTIME DAY S,1000.0
Cardiff Central,CDF,0.0,125.0,78.3,TRANSPORT FOR WALES RAIL,ANYTIME DAY S,1000.0
Cardiff Queen Street,CDQ,1.0,134.0,78.3,TRANSPORT FOR WALES RAIL,ANYTIME DAY S,1000.0
Cardonald,CDO,1.0,284.0,76.3,VIRGIN WEST COAST,ANYTIME S,317.0
Cardross,CDR,1.0,361.0,78.9,VIRGIN WEST COAST,ANYTIME S,317.0
Carfin,CRF,1.0,609.0,132.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Cark & Cartmel,CAK,1.0,171.0,26.5,NORTHERN,ANYTIME DAY S,317.0
Carlisle,CAR,0.0,174.0,49.0,VIRGIN WEST COAST,ANYTIME S,307.0
Carlton,CTO,1.0,135.0,55.8,EAST MIDLANDS TRAINS,ANYTIME S,0.0
Carluke,CLU,1.0,302.0,78.4,VIRGIN WEST COAST,ANYTIME S,317.0
Carmarthen,CMN,1.0,275.0,90.3,TRANSPORT FOR WALES RAIL,ANYTIME DAY S,1000.0
Carmyle,CML,1.0,293.0,132.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Carnforth,CNF,1.0,146.0,25.4,NORTHERN,ANYTIME DAY S,317.0
Carnoustie,CAN,1.0,354.0,151.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Carntyne,CAY,1.0,327.0,132.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Carpenders Park,CPK,1.0,89.0,62.0,VIRGIN WEST COAST,ANYTIME S,200.0
Carrbridge,CAG,1.0,460.0,159.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Carshalton,CSH,2.0,196.0,191.0,VIRGIN WEST COAST,ANYTIME S,0.0
Carshalton Beeches,CSB,2.0,181.0,191.0,VIRGIN WEST COAST,ANYTIME S,0.0
Carstairs,CRS,1.0,333.0,132.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Cartsdyke,CDY,1.0,316.0,80.4,VIRGIN WEST COAST,ANYTIME S,317.0
Castle Bar Park,CBP,3.0,169.0,162.5,VIRGIN WEST COAST,ANYTIME S,700.0
Castle Cary,CLC,1.0,148.0,113.45,CROSSCOUNTRY,ANYTIME S,700.0
Castleford,CFD,1.0,159.0,36.1,TRANSPENNINE EXPRESS,ANYTIME DAY S,0.0
Castleton (Manchester),CAS,2.0,162.0,20.4,TRANSPENNINE EXPRESS,ANYTIME DAY S,0.0
Castleton Moor,CSM,2.0,340.0,64.4,TRANSPENNINE EXPRESS,ANYTIME DAY S,95.0
Caterham,CAT,2.0,185.0,191.0,VIRGIN WEST COAST,ANYTIME S,0.0
Catford,CTF,2.0,170.0,191.0,VIRGIN WEST COAST,ANYTIME S,0.0
Catford Bridge,CFB,2.0,161.0,191.0,VIRGIN WEST COAST,ANYTIME S,0.0
Cathays,CYS,1.0,140.0,78.3,TRANSPORT FOR WALES RAIL,ANYTIME DAY S,1000.0
Cathcart,CCT,1.0,274.0,76.3,VIRGIN WEST COAST,ANYTIME S,317.0
Cattal,CTL,1.0,209.0,52.6,TRANSPENNINE EXPRESS,ANYTIME DAY S,0.0
Causeland,CAU,1.0,312.0,98.6,CROSSCOUNTRY,ANYTIME S,817.0
Cefn-y-Bedd,CYB,1.0,130.0,10.5,TRANSPORT FOR WALES RAIL,ANYTIME DAY S,1000.0
Chadwell Heath,CTH,2.0,178.0,167.5,VIRGIN WEST COAST,ANYTIME S,0.0
Chafford Hundred Lakeside,CFH,2.0,194.0,194.5,VIRGIN WEST COAST,ANYTIME S,0.0
Chalfont & Latimer,CFO,1.0,174.0,72.55,CROSSCOUNTRY,ANYTIME S,267.0
Chalkwell,CHW,2.0,203.0,205.5,VIRGIN WEST COAST,ANYTIME S,0.0
Chandlers Ford,CFR,2.0,184.0,128.8,CROSSCOUNTRY,ANYTIME S,267.0
Chapel-en-le-Frith,CEF,1.0,133.0,26.0,TRANSPENNINE EXPRESS,ANYTIME DAY S,0.0
Chapelton (Devon),CPN,1.0,233.0,73.3,CROSSCOUNTRY,ANYTIME S,700.0
Chapeltown (South Yorks),CLN,1.0,133.0,29.6,TRANSPENNINE EXPRESS,ANYTIME DAY S,325.0
Chappel & Wakes Colne,CWC,3.0,203.0,88.2,VIRGIN WEST COAST,ANYTIME S,200.0
Charing (Kent),CHG,2.0,221.0,209.0,VIRGIN WEST COAST,ANYTIME S,0.0
Charing Cross (Glasgow),CHC,2.0,584.0,132.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Charlbury,CBY,1.0,103.0,75.65,CROSSCOUNTRY,ANYTIME S,0.0
Charlton,CTN,2.0,459.0,191.0,VIRGIN WEST COAST,ANYTIME S,0.0
Chartham,CRT,2.0,260.0,220.5,VIRGIN WEST COAST,ANYTIME S,0.0
Chassen Road,CSR,2.0,156.0,15.0,TRANSPENNINE EXPRESS,ANYTIME DAY S,0.0
Chatelherault,CTE,1.0,297.0,78.4,VIRGIN WEST COAST,ANYTIME S,317.0
Chatham,CTM,2.0,185.0,205.5,VIRGIN WEST COAST,ANYTIME S,0.0
Chathill,CHT,1.0,297.0,88.3,TRANSPENNINE EXPRESS,ANYTIME DAY S,0.0
Cheadle Hulme,CHU,1.0,96.0,19.1,TRANSPENNINE EXPRESS,ANYTIME DAY S,0.0
Cheam,CHE,2.0,172.0,191.0,VIRGIN WEST COAST,ANYTIME S,0.0
Cheddington,CED,1.0,102.0,62.0,VIRGIN WEST COAST,ANYTIME S,700.0
Chelford (Cheshire),CEL,1.0,102.0,15.7,EAST MIDLANDS TRAINS,ANYTIME DAY S,312.0
Chelmsford,CHM,2.0,164.0,182.5,VIRGIN WEST COAST,ANYTIME S,0.0
Chelsfield,CLD,2.0,180.0,191.0,VIRGIN WEST COAST,ANYTIME S,0.0
Cheltenham Spa,CNM,0.0,40.0,71.45,CROSSCOUNTRY,ANYTIME S,0.0
Chepstow,CPW,0.0,83.0,80.95,CROSSCOUNTRY,ANYTIME S,0.0
Cherry Tree,CYT,1.0,186.0,17.9,NORTHERN,ANYTIME DAY S,0.0
Chertsey,CHY,2.0,189.0,110.55,VIRGIN WEST COAST,ANYTIME S,200.0
Cheshunt,CHN,2.0,151.0,170.0,VIRGIN WEST COAST,ANYTIME S,0.0
Chessington North,CSN,2.0,175.0,167.5,VIRGIN WEST COAST,ANYTIME S,0.0
Chessington South,CSS,2.0,177.0,167.5,VIRGIN WEST COAST,ANYTIME S,0.0
Chester,CTR,0.0,127.0,7.5,MERSEYRAIL,ANYTIME DAY S,369.0
Chester Road,CRD,0.0,16.0,39.8,WEST MIDLANDS TRAINS,ANYTIME S,287.0
Chesterfield,CHD,0.0,92.0,39.5,EAST MIDLANDS TRAINS,ANYTIME S,0.0
Chester-le-Street,CLS,0.0,206.0,75.8,TRANSPENNINE EXPRESS,ANYTIME DAY S,95.0
Chestfield & Swalecliffe,CSW,2.0,226.0,220.5,VIRGIN WEST COAST,ANYTIME S,0.0
Chetnole,CNO,1.0,208.0,64.0,CROSSCOUNTRY,ANYTIME S,700.0
Chichester,CCH,1.0,218.0,220.5,CROSSCOUNTRY,ANYTIME S,0.0
Chilham,CIL,2.0,178.0,220.5,VIRGIN WEST COAST,ANYTIME S,0.0
Chilworth,CHL,1.0,169.0,113.45,CROSSCOUNTRY,ANYTIME S,267.0
Chingford,CHI,2.0,160.0,167.0,VIRGIN WEST COAST,ANYTIME S,0.0
Chinley,CLY,1.0,408.0,25.1,TRANSPENNINE EXPRESS,ANYTIME DAY S,0.0
Chippenham,CPM,1.0,414.0,96.3,CROSSCOUNTRY,ANYTIME S,0.0
Chipstead,CHP,2.0,193.0,191.0,VIRGIN WEST COAST,ANYTIME S,0.0
Chirk,CRK,0.0,87.0,14.2,TRANSPORT FOR WALES RAIL,ANYTIME DAY S,285.0
Chislehurst,CIT,2.0,189.0,191.0,VIRGIN WEST COAST,ANYTIME S,0.0
Chiswick,CHK,2.0,166.0,167.5,VIRGIN WEST COAST,ANYTIME S,0.0
Cholsey,CHO,1.0,104.0,96.3,CROSSCOUNTRY,ANYTIME S,267.0
Chorley,CRL,1.0,377.0,13.8,NORTHERN,ANYTIME DAY S,0.0
Chorleywood,CLW,1.0,171.0,101.05,CROSSCOUNTRY,ANYTIME S,267.0
Christchurch,CHR,1.0,198.0,139.55,CROSSCOUNTRY,ANYTIME S,700.0
Christs Hospital,CHH,2.0,189.0,205.5,VIRGIN WEST COAST,ANYTIME S,0.0
Church & Oswaldtwistle,CTW,1.0,201.0,17.9,NORTHERN,ANYTIME DAY S,0.0
Church Fenton,CHF,1.0,185.0,52.6,TRANSPENNINE EXPRESS,ANYTIME DAY S,0.0
Church Stretton,CTT,1.0,86.0,35.9,TRANSPORT FOR WALES RAIL,ANYTIME DAY S,1000.0
Cilmeri,CIM,1.0,187.0,44.2,TRANSPORT FOR WALES RAIL,ANYTIME DAY S,1000.0
City Thameslink,CTK,2.0,164.0,162.5,VIRGIN WEST COAST,ANYTIME S,0.0
Clacton-on-Sea,CLT,2.0,220.0,92.9,VIRGIN WEST COAST,ANYTIME S,200.0
Clandon,CLA,1.0,448.0,110.55,VIRGIN WEST COAST,ANYTIME S,200.0
Clapham (North Yorkshire),CPY,1.0,214.0,40.1,NORTHERN,ANYTIME DAY S,0.0
Clapham High Street,CLP,2.0,189.0,191.0,VIRGIN WEST COAST,ANYTIME S,0.0
Clapham Junction,CLJ,1.0,159.0,167.0,VIRGIN WEST COAST,ANYTIME S,0.0
Clapton,CPT,2.0,150.0,167.0,VIRGIN WEST COAST,ANYTIME S,0.0
Clarbeston Road,CLR,1.0,314.0,97.2,TRANSPORT FOR WALES RAIL,ANYTIME DAY S,1000.0
Clarkston,CKS,1.0,593.0,77.9,VIRGIN WEST COAST,ANYTIME S,317.0
Claverdon,CLV,1.0,60.0,45.8,WEST MIDLANDS TRAINS,ANYTIME S,287.0
Claygate,CLG,1.0,472.0,105.8,VIRGIN WEST COAST,ANYTIME S,200.0
Cleethorpes,CLE,1.0,224.0,53.8,TRANSPENNINE EXPRESS,ANYTIME DAY S,0.0
Cleland,CEA,1.0,648.0,132.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Clifton (Manchester),CLI,2.0,141.0,15.0,TRANSPENNINE EXPRESS,ANYTIME DAY S,0.0
Clifton Down,CFN,1.0,114.0,92.8,CROSSCOUNTRY,ANYTIME S,0.0
Clitheroe,CLH,2.0,188.0,18.3,NORTHERN,ANYTIME DAY S,0.0
Clock House,CLK,2.0,159.0,191.0,VIRGIN WEST COAST,ANYTIME S,0.0
Clunderwen,CUW,1.0,307.0,97.2,TRANSPORT FOR WALES RAIL,ANYTIME DAY S,1000.0
Clydebank,CYK,1.0,319.0,77.9,VIRGIN WEST COAST,ANYTIME S,317.0
Coatbridge Central,CBC,2.0,328.0,132.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Coatbridge Sunnyside,CBS,1.0,309.0,132.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Coatdyke,COA,1.0,306.0,132.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
