Name,Code,Changes,Time,Fare,Company,Fare Type,Route Code
Barnetby,BTB,2.0,254.0,90.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,700.0
Barnham,BAA,2.0,282.0,113.3,GREATER ANGLIA,ANYTIME S,0.0
Barnhill,BNL,3.0,476.0,159.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,700.0
Barnsley,BNY,1.0,242.0,104.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,700.0
Barnstaple,BNP,3.0,399.0,189.2,GREATER ANGLIA,ANYTIME S,200.0
Barnt Green,BTG,2.0,263.0,89.8,VIRGIN WEST COAST,ANYTIME S,200.0
Barrhead,BRR,2.0,531.0,159.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,700.0
Barrhill,BRL,3.0,646.0,143.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,700.0
Barrow Haven,BAV,3.0,318.0,90.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,700.0
Barrow-in-Furness,BIF,1.0,510.0,113.3,EAST MIDLANDS TRAINS,ANYTIME S,700.0
Barrow-Upon-Soar,BWS,1.0,208.0,56.9,EAST MIDLANDS TRAINS,ANYTIME S,700.0
Barry,BRY,3.0,336.0,183.3,GREATER ANGLIA,ANYTIME S,200.0
Barry Docks,BYD,3.0,333.0,183.3,GREATER ANGLIA,ANYTIME S,200.0
Barry Island,BYI,3.0,356.0,183.3,GREATER ANGLIA,ANYTIME S,200.0
Barry Links,BYL,2.0,1020.0,172.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,700.0
Barton-on-Humber,BAU,3.0,323.0,90.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,700.0
Basildon,BSO,2.0,182.0,90.3,GREATER ANGLIA,ANYTIME S,0.0
Basingstoke,BSK,2.0,229.0,89.7,GREATER ANGLIA,ANYTIME S,0.0
Bat & Ball,BBL,2.0,238.0,89.2,GREATER ANGLIA,ANYTIME S,0.0
Bath Spa,BTH,2.0,281.0,165.1,GREATER ANGLIA,ANYTIME S,200.0
Bathgate,BHG,2.0,421.0,158.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,700.0
Batley,BTL,2.0,245.0,107.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,700.0
Battersby,BTT,3.0,324.0,141.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,700.0
Battersea Park,BAK,2.0,181.0,89.7,GREATER ANGLIA,ANYTIME S,0.0
Battle,BAT,2.0,262.0,94.4,GREATER ANGLIA,ANYTIME S,0.0
Battlesbridge,BLB,2.0,134.0,95.5,GREATER ANGLIA,ANYTIME S,0.0
Bayford,BAY,2.0,197.0,86.7,GREATER ANGLIA,ANYTIME S,0.0
Beaconsfield,BCF,2.0,221.0,84.1,GREATER ANGLIA,ANYTIME S,0.0
Bearley,BER,2.0,306.0,92.3,CROSSCOUNTRY,ANYTIME S,700.0
Bearsden,BRN,2.0,469.0,159.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,700.0
Bearsted,BSD,2.0,269.0,94.4,GREATER ANGLIA,ANYTIME S,0.0
Beasdale,BSL,3.0,772.0,189.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,700.0
Beaulieu Road,BEU,2.0,319.0,116.9,GREATER ANGLIA,ANYTIME S,0.0
Beauly,BEL,3.0,585.0,182.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,700.0
Bebington,BEB,1.0,367.0,107.6,EAST MIDLANDS TRAINS,ANYTIME S,700.0
Beccles,BCC,1.0,68.0,14.8,GREATER ANGLIA,ANYTIME DAY S,0.0
Beckenham Hill,BEC,2.0,184.0,91.5,GREATER ANGLIA,ANYTIME S,0.0
Beckenham Junction,BKJ,2.0,202.0,91.5,GREATER ANGLIA,ANYTIME S,0.0
Bedford,BDM,2.0,218.0,96.2,GREATER ANGLIA,ANYTIME S,0.0
Bedford St Johns,BSJ,3.0,241.0,96.2,GREATER ANGLIA,ANYTIME S,0.0
Bedhampton,BDH,2.0,287.0,113.3,GREATER ANGLIA,ANYTIME S,0.0
Bedminster,BMT,3.0,311.0,165.1,GREATER ANGLIA,ANYTIME S,200.0
Bedworth,BEH,2.0,226.0,88.05,CROSSCOUNTRY,ANYTIME S,700.0
Bedwyn,BDW,2.0,242.0,113.3,GREATER ANGLIA,ANYTIME S,0.0
Beeston,BEE,1.0,188.0,56.9,EAST MIDLANDS TRAINS,ANYTIME S,700.0
Bekesbourne,BKS,2.0,274.0,113.3,GREATER ANGLIA,ANYTIME S,0.0
Belle Vue,BLV,1.0,319.0,99.9,VIRGIN WEST COAST,ANYTIME S,200.0
Bellgrove,BLG,2.0,447.0,159.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,700.0
Bellingham,BGM,2.0,182.0,89.7,GREATER ANGLIA,ANYTIME S,0.0
Bellshill,BLH,2.0,465.0,159.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,700.0
Belmont,BLM,2.0,248.0,93.2,GREATER ANGLIA,ANYTIME S,0.0
Belper,BLP,2.0,255.0,56.9,EAST MIDLANDS TRAINS,ANYTIME S,700.0
Beltring,BEG,3.0,227.0,94.4,GREATER ANGLIA,ANYTIME S,0.0
Belvedere,BVD,2.0,197.0,93.2,GREATER ANGLIA,ANYTIME S,0.0
Bempton,BEM,2.0,345.0,123.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,700.0
Ben Rhydding,BEY,2.0,301.0,109.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,700.0
Benfleet,BEF,2.0,185.0,90.3,GREATER ANGLIA,ANYTIME S,0.0
Bentham,BEN,2.0,402.0,105.2,EAST MIDLANDS TRAINS,ANYTIME S,700.0
Bentley (Hants),BTY,2.0,240.0,89.7,GREATER ANGLIA,ANYTIME S,0.0
Bentley (South Yorks),BYK,2.0,200.0,84.7,LONDON NORTH EASTERN RAILWAY,ANYTIME DAY S,700.0
Bere Alston,BAS,3.0,399.0,206.2,GREATER ANGLIA,ANYTIME S,200.0
Bere Ferrers,BFE,3.0,394.0,206.2,GREATER ANGLIA,ANYTIME S,200.0
Berkhamsted,BKM,2.0,189.0,84.1,GREATER ANGLIA,ANYTIME S,0.0
Berkswell,BKW,2.0,295.0,88.05,CROSSCOUNTRY,ANYTIME S,700.0
Bermuda Park,BEP,2.0,257.0,76.7,CROSSCOUNTRY,ANYTIME S,700.0
Berney Arms,BYA,nan,nan,7.5,GREATER ANGLIA,ANYTIME DAY S,1000.0
Berry Brow,BBW,3.0,273.0,107.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,700.0
Berrylands,BRS,2.0,206.0,93.2,GREATER ANGLIA,ANYTIME S,0.0
Berwick (Sussex),BRK,2.0,341.0,113.3,GREATER ANGLIA,ANYTIME S,0.0
Berwick-upon-Tweed,BWK,1.0,300.0,158.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,700.0
Bescar Lane,BES,2.0,376.0,112.3,EAST MIDLANDS TRAINS,ANYTIME S,700.0
Bescot Stadium,BSC,2.0,277.0,88.05,VIRGIN WEST COAST,ANYTIME S,200.0
Betchworth,BTO,3.0,215.0,84.1,GREATER ANGLIA,ANYTIME S,0.0
Bethnal Green,BET,1.0,139.0,89.8,GREATER ANGLIA,ANYTIME S,0.0
Betws-y-Coed,BYC,2.0,497.0,112.3,EAST MIDLANDS TRAINS,ANYTIME S,700.0
Beverley,BEV,1.0,284.0,113.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,700.0
Bexhill,BEX,2.0,348.0,113.3,GREATER ANGLIA,ANYTIME S,0.0
Bexley,BXY,2.0,189.0,94.1,GREATER ANGLIA,ANYTIME S,0.0
Bexleyheath,BXH,2.0,203.0,93.2,GREATER ANGLIA,ANYTIME S,0.0
Bicester North,BCS,2.0,232.0,113.3,GREATER ANGLIA,ANYTIME S,0.0
Bicester Village,BIT,2.0,233.0,113.3,GREATER ANGLIA,ANYTIME S,0.0
Bickley,BKL,2.0,194.0,93.2,GREATER ANGLIA,ANYTIME S,0.0
Bidston,BID,1.0,357.0,102.8,EAST MIDLANDS TRAINS,ANYTIME S,700.0
Biggleswade,BIW,1.0,152.0,34.7,GREATER ANGLIA,ANYTIME S,700.0
Bilbrook,BBK,2.0,290.0,102.2,CROSSCOUNTRY,ANYTIME S,700.0
Billericay,BIC,1.0,178.0,52.2,GREATER ANGLIA,ANYTIME S,0.0
Billingham (Cleveland),BIL,3.0,277.0,141.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,700.0
Billingshurst,BIG,2.0,267.0,89.7,GREATER ANGLIA,ANYTIME S,0.0
Bingham,BIN,0.0,151.0,58.7,EAST MIDLANDS TRAINS,ANYTIME S,700.0
Bingley,BIY,2.0,252.0,109.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,700.0
Birchgrove,BCG,3.0,331.0,183.3,GREATER ANGLIA,ANYTIME S,200.0
Birchington-on-sea,BCH,2.0,256.0,113.3,GREATER ANGLIA,ANYTIME S,0.0
Birchwood,BWD,1.0,306.0,102.9,EAST MIDLANDS TRAINS,ANYTIME S,700.0
Birkbeck,BIK,2.0,215.0,91.5,GREATER ANGLIA,ANYTIME S,0.0
Birkdale,BDL,5.0,403.0,112.3,EAST MIDLANDS TRAINS,ANYTIME S,700.0
Birkenhead Central,BKC,1.0,359.0,102.8,EAST MIDLANDS TRAINS,ANYTIME S,700.0
Birkenhead Hamilton Square,BKQ,1.0,347.0,102.8,EAST MIDLANDS TRAINS,ANYTIME S,700.0
Birkenhead North,BKN,1.0,354.0,102.8,EAST MIDLANDS TRAINS,ANYTIME S,700.0
Birkenhead Park,BKP,1.0,352.0,102.8,EAST MIDLANDS TRAINS,ANYTIME S,700.0
Birmingham International,BHI,2.0,251.0,88.05,CROSSCOUNTRY,ANYTIME S,700.0
Birmingham Moor Street,BMO,2.0,273.0,88.05,VIRGIN WEST COAST,ANYTIME S,200.0
Birmingham New Street,BHM,1.0,253.0,88.05,VIRGIN WEST COAST,ANYTIME S,200.0
Birmingham Snow Hill,BSW,2.0,275.0,88.05,VIRGIN WEST COAST,ANYTIME S,200.0
Bishop Auckland,BIA,2.0,308.0,137.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,700.0
Bishopbriggs,BBG,3.0,470.0,159.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,700.0
Bishops Stortford,BIS,1.0,117.0,84.7,GREATER ANGLIA,ANYTIME S,0.0
Bishopstone (Sussex),BIP,2.0,338.0,113.3,GREATER ANGLIA,ANYTIME S,0.0
Bishopton (Strathclyde),BPT,2.0,531.0,159.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,700.0
Bitterne,BTE,3.0,302.0,116.9,GREATER ANGLIA,ANYTIME S,0.0
Blackburn,BBN,2.0,353.0,105.2,EAST MIDLANDS TRAINS,ANYTIME S,700.0
Blackheath,BKH,2.0,185.0,89.7,GREATER ANGLIA,ANYTIME S,0.0
Blackhorse Road,BHO,2.0,165.0,89.7,GREATER ANGLIA,ANYTIME S,0.0
Blackpool North,BPN,1.0,400.0,112.3,EAST MIDLANDS TRAINS,ANYTIME S,700.0
Blackpool Pleasure Beach,BPB,2.0,416.0,112.3,EAST MIDLANDS TRAINS,ANYTIME S,700.0
Blackpool South,BPS,2.0,418.0,112.3,EAST MIDLANDS TRAINS,ANYTIME S,700.0
Blackridge,BKR,2.0,446.0,159.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,700.0
Blackrod,BLK,1.0,372.0,102.9,EAST MIDLANDS TRAINS,ANYTIME S,700.0
Blackwater,BAW,3.0,233.0,89.7,GREATER ANGLIA,ANYTIME S,0.0
Blaenau Ffestiniog,BFF,2.0,524.0,112.8,EAST MIDLANDS TRAINS,ANYTIME S,700.0
Blair Atholl,BLA,2.0,541.0,172.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,700.0
Blairhill,BAI,2.0,445.0,159.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,700.0
